0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
49.1,d_19791101,14.9,6.5,0.4,0,0,0,35.8,25.1,11.7,6.6,1.9
52.6,d_19791201,16.4,6.7,0.7,0,0,0,31.1,20.1,7.4,3.4,0.7
52.1,d_19800101,19.3,8.7,1.5,0.3,0,0,28.5,18.7,3.7,1.3,0.6
60,d_19800201,21.2,8.8,0.8,0.1,0,0,18.8,8.1,1.7,1,0.4
46.1,d_19800301,37.5,22.5,7.6,4.8,3.4,0,16.1,9.5,3.5,2.3,0.7
33.2,d_19800401,59.2,44.1,19.7,10.4,4.6,0,7.5,2.7,0.2,0,0
33,d_19800501,55.5,39.6,16,6.6,1.4,0,11.4,6.1,0.5,0,0
37.7,d_19800601,59.6,40.8,18.3,10.9,1.6,0,2.7,1.7,0,0,0
30.9,d_19800701,68.8,45.6,19.1,12.3,4,0,0.3,0,0,0,0
42.8,d_19800801,52.9,30.5,8.4,3.7,1.4,0,4.3,1.2,0,0,0
54.3,d_19800901,25.1,12,1.2,0.2,0,0,20.7,10,1.1,0,0
47.4,d_19801001,40.4,22.4,5.9,1.1,0,0,12.1,4.7,0,0,0
47.6,d_19801101,33.9,19.2,4,0.4,0,0,18.7,9,0.7,0,0
40,d_19801201,39.1,27.6,9.1,2.6,0.2,0,20.9,11.5,1.5,0.2,0
29.2,d_19810101,38.7,29.3,15.6,9.1,1.7,0,32.1,19.9,4.9,1.4,0.2
28.2,d_19810201,48.1,39.1,26.8,20.4,10.6,0,23.8,14.7,3,0.9,0.1
24.9,d_19810301,37.1,31.8,18.1,8.9,3.7,0,38,28.8,7,1.3,0.3
20.6,d_19810401,30.6,24,12.7,8.7,3.9,0,48.7,42.9,28.4,20.5,7.7
28.9,d_19810501,21,12.7,3.1,1.3,0.1,0,50.1,41.1,26.7,19.9,8.6
43,d_19810601,15.7,6.3,0.4,0.1,0,0,41.4,32.7,14.2,4.5,1.1
41.6,d_19810701,5.7,1.5,0,0,0,0,52.6,40,24.4,13.1,2.9
34.6,d_19810801,3.5,1.1,0.1,0,0,0,61.9,46.6,26.8,15.5,5.2
37.9,d_19810901,1.3,0,0,0,0,0,60.7,43.8,17.5,8.1,0.8
12.2,d_19811001,0.1,0,0,0,0,0,87.7,74.1,40.2,19.1,3.6
13.6,d_19811101,0,0,0,0,0,0,86.4,72.2,36.6,16.4,3.5
26.2,d_19811201,0,0,0,0,0,0,73.8,54.6,20.9,8.2,1.1
33.6,d_19820101,0.5,0,0,0,0,0,65.9,43.1,14.6,6.5,1.3
38.3,d_19820201,2,0.1,0,0,0,0,59.7,36.4,12.2,5.1,0.5
50.5,d_19820301,14.3,5.1,0,0,0,0,35.2,21.8,6.5,2.2,0.6
58.1,d_19820401,12.7,3.3,0,0,0,0,29.1,15.7,3.6,1.8,0.6
58.2,d_19820501,6.9,1.4,0,0,0,0,34.9,20,8.3,5.5,3.8
50.1,d_19820601,3.9,0.3,0,0,0,0,45.9,32.4,19.3,13.4,6.9
38,d_19820701,34.6,17.4,2.3,0.3,0,0,27.3,18.6,5.1,1,0
40.9,d_19820801,37,20.7,3.2,0.6,0,0,22,13.6,3.5,0.2,0
41.2,d_19820901,40.4,20.9,2.5,0.2,0,0,18.4,10.5,1,0,0
47.3,d_19821001,39.9,20.3,1.2,0.1,0,0,12.8,5,0.2,0,0
54,d_19821101,27.8,15.1,3,1.1,0,0,18.1,9.5,0.6,0,0
54.4,d_19821201,16.9,6.4,2.3,1,0,0,28.6,16.7,4.5,0.9,0
51.2,d_19830101,15.4,5,2.4,1.2,0,0,33.4,19,7.4,1.6,0
58.9,d_19830201,21.6,9.6,2,0.6,0,0,19.5,9.5,1.4,0.7,0.2
55.6,d_19830301,27.5,9.3,0.5,0,0,0,16.8,5.8,1.2,0.6,0.1
51.3,d_19830401,41.2,19.9,1.4,0,0,0,7.5,2.2,0.1,0,0
57.4,d_19830501,26.9,12.6,1.7,0.4,0,0,15.6,10.2,2.3,0.2,0
65.9,d_19830601,10.4,4.2,0.7,0,0,0,23.7,13.6,4.2,0.7,0
57.5,d_19830701,9.6,4.6,1.2,0.2,0,0,32.8,18.8,2.5,0.8,0
42.8,d_19830801,32.5,18.1,5.8,2.7,0.6,0,24.7,15,4,0.8,0
28.2,d_19830901,52.4,40.3,17.6,8.7,3.7,0,19.4,12.7,4.5,0.8,0
39.7,d_19831001,39.5,27.1,7.5,2.3,0,0,20.9,12.7,2.9,0.3,0
45.3,d_19831101,39.5,25.5,7.6,2.5,0.3,0,15.1,7.6,0.6,0,0
39.5,d_19831201,50.3,34.2,13.4,4.9,0.6,0,10.1,4.2,0,0,0
44.5,d_19840101,38.8,25.1,8.4,3.2,0.4,0,16.8,10.7,1.3,0.2,0
45.6,d_19840201,41.4,26.7,10,4.3,0.9,0,13,7.3,1.4,0.3,0
43.5,d_19840301,44,27.9,10.2,2.8,0.1,0,12.5,6.5,0.9,0.2,0
44.1,d_19840401,52,34.4,11.1,4.7,0.1,0,3.9,0.2,0,0,0
38.1,d_19840501,54.3,40.2,19.9,11,4.4,0,7.6,0.8,0,0,0
28.2,d_19840601,53.4,41.2,16.3,5.4,0.2,0,18.4,13.2,7,3.6,1.3
19.5,d_19840701,72.9,61.1,33.2,16.4,4.9,0,7.7,5.3,1.7,0.2,0
15.3,d_19840801,74.9,66.3,41.9,29.1,11.4,0,10,6.9,2.7,1,0.1
16.8,d_19840901,74.6,65.6,38.8,21.5,5.3,0,8.5,5.3,0.9,0.2,0
36.8,d_19841001,45,34.1,10.1,3.6,0.3,0,18.1,10.7,3.5,0.9,0
41.8,d_19841101,39.4,26,6,1.6,0.1,0,18.8,12.3,5.1,2.4,0.2
57.6,d_19841201,20.6,9.8,1.5,0,0,0,21.9,13.5,7.5,4.2,1.2
57.3,d_19850101,9.9,3.9,0.2,0,0,0,32.8,19.8,10.3,6.4,2.9
45,d_19850201,2.6,0.6,0,0,0,0,52.4,31.1,11.6,5.8,1.7
26.1,d_19850301,0.2,0,0,0,0,0,73.6,46.1,12.5,4.6,1
17.4,d_19850401,0.1,0,0,0,0,0,82.6,55.6,22.2,9.5,2.2
18.3,d_19850501,0,0,0,0,0,0,81.7,53.3,15.2,5.1,0.6
10.4,d_19850601,0.1,0,0,0,0,0,89.6,77.8,36.5,14.2,2.7
30.6,d_19850701,7,2.9,0.1,0,0,0,62.4,42.4,17.2,6.8,1.1
46.5,d_19850801,10.7,6,1.5,0.3,0,0,42.7,24.8,7.3,1.8,0
48,d_19850901,12.1,4.4,0.3,0,0,0,39.9,22.6,5,1.4,0
48,d_19851001,0.9,0.1,0,0,0,0,51.1,32.6,11.3,4,0.3
46,d_19851101,0.6,0.1,0,0,0,0,53.4,30.8,9.7,3.3,0.1
60.1,d_19851201,4.2,0.9,0,0,0,0,35.8,18.2,4.3,0.9,0
63.7,d_19860101,9.6,3.1,0.2,0,0,0,26.8,12.7,3.1,1.3,0
64,d_19860201,4.3,1.5,0,0,0,0,31.8,17.9,4.3,1.7,0
66.9,d_19860301,17.6,7.5,0.5,0,0,0,15.5,6.4,0.6,0,0
61.8,d_19860401,23.5,11.4,3,0.3,0,0,14.7,4.5,0.8,0.1,0
55.4,d_19860501,5.5,1.5,0,0,0,0,39.2,15.8,1.2,0.3,0
47,d_19860601,4.2,0.8,0,0,0,0,48.8,25.1,4.4,1.6,0
68.3,d_19860701,19.1,7.3,1.9,0.3,0,0,12.6,5.4,1.3,0,0
52.4,d_19860801,22,9.2,0.5,0,0,0,25.6,16.2,3.2,0.7,0
44,d_19860901,15.1,7.6,0.3,0,0,0,41.1,27.9,6.8,2.2,0.2
24.3,d_19861001,4.8,1.4,0,0,0,0,70.9,55.9,29.6,14.4,3.8
17.8,d_19861101,2.5,0.6,0,0,0,0,79.5,64.2,35.6,18.2,4.9
11.1,d_19861201,0.2,0,0,0,0,0,88.7,81.2,56.4,34.3,13.3
9.7,d_19870101,0.3,0,0,0,0,0,90.1,81.3,59.8,39.5,18.8
5.6,d_19870201,0,0,0,0,0,0,94.4,84.4,61.9,44,24
15.6,d_19870301,0,0,0,0,0,0,84.4,69.9,46.7,32.7,15.9
21.4,d_19870401,0,0,0,0,0,0,78.7,64.6,48.5,35.9,17.4
14.9,d_19870501,0,0,0,0,0,0,85.1,74.7,56.4,47.2,27.1
11,d_19870601,0,0,0,0,0,0,89,83.5,66.5,51.2,30.3
17.3,d_19870701,0.4,0,0,0,0,0,82.3,69.7,43.1,26.6,7.9
19.1,d_19870801,4.8,1.9,0.1,0,0,0,76,65.2,41.6,27.2,11.8
28.6,d_19870901,4.3,1.4,0.1,0,0,0,67.1,47.1,14,5.6,0.2
46.5,d_19871001,5.4,1.1,0.1,0,0,0,48.1,30.3,7,1.9,0.1
57.1,d_19871101,5.8,0.7,0,0,0,0,37,17.5,2.6,0.4,0
54.1,d_19871201,0.4,0,0,0,0,0,45.6,23.2,3.2,0.6,0
50.6,d_19880101,0.1,0,0,0,0,0,49.3,26.5,2.9,0.1,0
68.5,d_19880201,14,4.9,0.4,0.1,0,0,17.5,6,0.8,0,0
42.2,d_19880301,47.1,29.3,7.1,1.1,0.1,0,10.7,4,0.6,0,0
34.1,d_19880401,52.7,38.4,10.7,3.8,0.4,0,13.3,8.4,0.7,0.1,0
26.3,d_19880501,64.7,50.6,21.9,9.4,2.4,0,8.9,5,0,0,0
20.3,d_19880601,74.8,55.8,15.6,3.5,0.4,0,4.7,1.5,0,0,0
55.1,d_19880701,30.4,14,2,0.3,0,0,14.6,8.6,1.2,0.2,0
39.3,d_19880801,47.6,32.3,10.6,3.6,0.4,0,13.1,7.6,1.8,0.8,0.1
34.9,d_19880901,47.4,36.8,17.6,7.6,3.4,0,17.7,10.8,1.4,0.1,0
37.4,d_19881001,50.7,37.3,12.5,4.9,1.7,0,11.7,5.8,0.2,0,0
37.7,d_19881101,51.3,36.9,14.4,5.8,2,0,10.9,4.3,0.1,0,0
37.8,d_19881201,52.4,37.1,18,10,4,0,9.8,3.9,0.1,0,0
48.9,d_19890101,41.3,21.8,5.1,2.2,0.3,0,9.9,2.9,0.1,0,0
56,d_19890201,24.6,14.4,4.3,1.7,0.1,0,19.4,8.4,0.2,0,0
51.1,d_19890301,24.2,12.3,3.3,1,0,0,24.7,12.3,2,0.7,0
47.3,d_19890401,47.5,27.4,5.2,2.2,0,0,5.2,2.4,1.1,0.6,0
42.3,d_19890501,40.6,19.5,3.3,0.9,0,0,17.1,10.3,3.4,1.2,0
33.7,d_19890601,43.5,30.4,8.4,1.8,0,0,22.7,17.5,9.6,4.9,1.4
31.9,d_19890701,40.9,29.9,9.3,2.3,0,0,27.2,22,12.8,8.7,3.3
35,d_19890801,28.3,18.3,3.8,0.6,0,0,36.6,27.8,16,10,4
34.8,d_19890901,28.4,18.7,4.2,1.5,0.2,0,36.8,28.1,14.1,9.5,3.5
34.9,d_19891001,37.8,27.4,9.4,3.5,0.9,0,27.3,17.9,8.5,3.5,0.4
32.4,d_19891101,48.8,34,16.2,7.5,1.2,0,18.9,11.2,2.9,0.4,0.1
33.2,d_19891201,56,42.4,18.7,9,1.8,0,10.8,4.6,0.5,0.2,0
23.7,d_19900101,48.9,39,18.6,9.5,2.1,0,27.5,17.2,5.1,2.3,0.8
37.1,d_19900201,38.6,24.3,6.3,2.9,0.7,0,24.3,11.5,2,0.6,0
55.4,d_19900301,33.3,19.2,3.4,1.1,0.3,0,11.3,4.3,0.3,0,0
56.4,d_19900401,16,6.1,0.8,0.2,0,0,27.7,13,5.7,3,0.6
49.2,d_19900501,27.7,11.1,1,0.2,0,0,23.2,14.9,7.6,3.7,0.3
37.8,d_19900601,42.1,28.6,11.3,4.6,1.5,0,20.2,11.7,2.8,0.2,0
42.3,d_19900701,13.7,4.4,0.1,0,0,0,44,29.8,13,5.1,0.7
35.5,d_19900801,11.2,2.5,0,0,0,0,53.3,40.6,21.9,12.9,3.6
31.1,d_19900901,5.7,1.7,0,0,0,0,63.1,50.4,33.9,20.5,7.2
31.2,d_19901001,11.1,4.4,0,0,0,0,57.7,47.9,28.2,14.8,3.8
28.6,d_19901101,15.1,8.7,1.1,0,0,0,56,46.1,26.4,13,3.2
31.8,d_19901201,23.1,15.4,5,1.1,0,0,45.1,34.2,14.2,5.3,2.2
38.1,d_19910101,16.4,11.5,5.6,1.9,0.1,0,45.5,32.4,15.4,7.7,2.9
39.2,d_19910201,13.6,9.7,2,0.1,0,0,46.9,33.6,13.8,8,3
35.8,d_19910301,9.2,4.1,0.3,0,0,0,55.1,41,20.7,10.8,5.2
38.6,d_19910401,18.3,10.1,2.7,0.5,0,0,43.2,31,14.8,9.4,2.9
41.6,d_19910501,13.2,6.6,1,0.1,0,0,45.2,32.3,12.7,5.7,2.1
43.9,d_19910601,8.5,2.9,0.2,0,0,0,47.7,24.8,8.4,5.1,1.6
33.9,d_19910701,2,0.3,0,0,0,0,64,41.2,14.4,7,1.1
35.5,d_19910801,2.4,0.5,0,0,0,0,62.2,43.7,20,10.3,3.7
13.9,d_19910901,0.3,0.2,0,0,0,0,85.8,65.2,35.5,18.7,7
29.6,d_19911001,0.7,0.2,0,0,0,0,69.5,45.6,14.4,5.6,1
33.4,d_19911101,1.2,0,0,0,0,0,65.4,43.7,14,5.1,0.7
5.2,d_19911201,0,0,0,0,0,0,94.8,85.7,50.6,27.9,6.8
1.5,d_19920101,0,0,0,0,0,0,98.5,93.3,63.5,41.5,18.6
1,d_19920201,0,0,0,0,0,0,99.1,95.6,81.1,63.9,35.6
1.5,d_19920301,0,0,0,0,0,0,98.5,94.6,81.6,65.5,37.5
2.9,d_19920401,0,0,0,0,0,0,97.1,94.1,78.1,58,24
3.5,d_19920501,0,0,0,0,0,0,96.5,91.6,79.8,67.4,44.7
2.4,d_19920601,0,0,0,0,0,0,97.5,92.2,79.4,63.6,33.2
2.7,d_19920701,0,0,0,0,0,0,97.4,93.9,82.7,69.2,43.1
3.6,d_19920801,0,0,0,0,0,0,96.3,93,83.2,71.4,45
12.4,d_19920901,0.5,0.1,0,0,0,0,87.1,68.3,32.1,13.1,2.3
44.4,d_19921001,1.2,0.6,0,0,0,0,54.4,30.3,5.7,0.9,0
57.2,d_19921101,2.2,0.1,0,0,0,0,40.6,17.3,2,0.5,0
58.4,d_19921201,2,0,0,0,0,0,39.6,15.6,1.8,0.4,0
49.1,d_19930101,1.5,0,0,0,0,0,49.3,23.3,3.9,1.3,0.1
60.7,d_19930201,11.3,4.8,0.2,0,0,0,28,16.7,5,2.3,0.6
54.6,d_19930301,20.9,7.9,0.5,0,0,0,24.5,10,1.8,0.6,0.1
50,d_19930401,23.7,11,2.7,0.8,0,0,26.2,9.6,0.9,0.2,0
43.9,d_19930501,26.6,12,2.4,0.6,0,0,29.7,16.9,1.7,0.3,0
38.3,d_19930601,17.5,7.3,0.7,0.1,0,0,44.2,29.8,17,8.6,1.1
44.1,d_19930701,2.9,0.6,0,0,0,0,53,35.8,18,8.6,1.7
55.6,d_19930801,5.2,1.2,0,0,0,0,39.3,25,8.7,3,0.4
61.4,d_19930901,11.1,1.9,0,0,0,0,27.5,14.9,2.5,0.6,0
55.2,d_19931001,18.2,8.6,0.8,0,0,0,26.7,11.4,1.4,0.3,0
55.4,d_19931101,25.8,14.5,1.8,0.3,0,0,18.7,8.3,1,0.1,0
59.3,d_19931201,29.9,18,4.7,1.2,0.1,0,10.8,3.5,0.5,0,0
62.1,d_19940101,29.6,16,3.2,0.9,0,0,8.3,2.4,0.2,0,0
58.3,d_19940201,33.3,20.3,5.1,1,0,0,8.5,2.2,0.2,0,0
42.7,d_19940301,51.9,31.8,7.6,2.1,0.1,0,5.5,2,0.3,0,0
47.2,d_19940401,46.7,23.2,3.4,0.7,0,0,6.1,2.6,0.2,0,0
66.6,d_19940501,18.1,5.4,0.8,0.3,0,0,15.2,7.8,0.7,0,0
65.7,d_19940601,24.9,12.3,2.2,0.5,0,0,9.4,3.2,0,0,0
66.7,d_19940701,26.3,10.9,0.9,0,0,0,7,1.2,0,0,0
62.9,d_19940801,27.7,15.1,2.7,0.3,0,0,9.4,2.1,0.2,0,0
64.9,d_19940901,27,14.2,2.4,0.2,0,0,8,2.3,0,0,0
39.4,d_19941001,28.6,17.1,4.8,1.3,0,0,32,21.7,9,4.2,0.6
42.4,d_19941101,24.3,12.5,3.5,0.9,0.1,0,33.2,21.7,5.8,1.9,0
35.3,d_19941201,24.7,12.5,4.2,1.7,0.5,0,40,28.2,12.6,5.2,0.5
33.6,d_19950101,27.2,15.8,6.9,3.1,0.9,0,39.1,30.8,17.9,11.3,2.5
37.2,d_19950201,33.4,23.5,11.4,6.5,3,0,29.4,21.7,10.4,4,0.3
36.6,d_19950301,26.2,16.4,6.5,4.1,1.6,0,37.3,28.2,16.7,9.5,3.4
32.2,d_19950401,26.5,16.7,6.3,3.5,0.2,0,41.4,31.5,17.5,11.7,5.2
35.6,d_19950501,7.7,4.3,0.3,0,0,0,56.6,43.2,21.4,10.7,2.7
33.5,d_19950601,5,2.3,0.4,0,0,0,61.4,45.7,21.8,9.8,1.9
43.5,d_19950701,10.8,4.7,1.6,0.2,0,0,45.6,25.9,8.5,3.1,0.5
43.1,d_19950801,10.8,5.6,1.2,0.2,0,0,46.2,32.5,11.7,6,2
51.5,d_19950901,5.3,1.6,0.1,0,0,0,43.2,26.3,9.9,5.2,2.6
64.2,d_19951001,8.2,2.2,0.2,0,0,0,27.7,16.3,5.4,3.2,1.7
60,d_19951101,10.1,2.2,0.3,0,0,0,30,17.7,5.9,3.3,1.6
62,d_19951201,13.1,3.1,0.1,0,0,0,24.8,14,4.3,3.1,1.6
52.6,d_19960101,27.3,12.4,2.5,0.7,0.2,0,20.1,11.8,4.3,3.2,1.6
36.1,d_19960201,54.6,37.2,14.5,5.8,1.7,0,9.3,4.7,2.1,1.2,0.3
24.3,d_19960301,68.3,54.2,24.8,12,4.4,0,7.5,3.2,0.9,0.1,0
25.8,d_19960401,69,54,28.4,16.8,7.6,0,5.2,1.9,0,0,0
15.3,d_19960501,83.9,70.6,47.3,32,17.5,0,0.7,0.1,0,0,0
7.8,d_19960601,91.1,83.4,64.9,45.4,18.6,0,1,0.4,0,0,0
17.9,d_19960701,80.2,69.6,44.2,26.4,8.3,0,1.9,1.2,0.3,0,0
40.8,d_19960801,48.3,35.2,14.2,5.7,0.9,0,10.8,3.8,1.1,0.6,0
47.8,d_19960901,34.8,21.7,4.5,1.1,0,0,17.4,8.8,2.6,0.5,0
53.8,d_19961001,29.9,16.1,3.3,0.6,0,0,16.2,8.5,1.6,0.1,0
54,d_19961101,14.7,8.8,0.7,0,0,0,31.4,20.5,6.9,1.6,0.1
54.9,d_19961201,13.8,8,1,0,0,0,31.2,19.5,5.7,1.8,0.1
53.8,d_19970101,12.3,6.1,0.3,0,0,0,33.9,19.8,7.5,3.2,0.6
24,d_19970201,3.8,0.4,0,0,0,0,72.2,55.9,29,17.6,6.2
25.9,d_19970301,0.5,0.1,0,0,0,0,73.7,61.7,35.7,21.5,8
8.5,d_19970401,0.2,0,0,0,0,0,91.3,80.8,54.9,40.8,18.3
16.9,d_19970501,0.6,0.1,0,0,0,0,82.4,61.6,29,14.8,2.7
18.1,d_19970601,0.5,0.1,0,0,0,0,81.2,64.3,31.6,15,3.4
11.9,d_19970701,0.1,0,0,0,0,0,88,69.6,32.4,16.4,2.4
16.8,d_19970801,0.1,0,0,0,0,0,83,61.4,27.5,11.8,2.7
23.2,d_19970901,0.1,0,0,0,0,0,76.7,54,20.4,9.6,1.5
20,d_19971001,0.3,0,0,0,0,0,79.7,59.3,25.8,12.9,3.3
41.6,d_19971101,2.4,0.1,0,0,0,0,56,35.9,14.8,7.2,2.2
31.6,d_19971201,2.4,0.5,0,0,0,0,66,44.3,15.4,6.5,0.8
50.1,d_19980101,5.8,1.4,0,0,0,0,44.2,20.9,2.5,0.5,0
36.4,d_19980201,8.1,2.4,0,0,0,0,55.6,36.1,6.8,1,0.1
35.9,d_19980301,15.4,6,0,0,0,0,48.7,35.4,7.6,2.8,0.3
37.9,d_19980401,18.5,9.8,1,0,0,0,43.6,28.5,5.3,1.1,0
53.5,d_19980501,32.7,21.9,4,1.9,0,0,13.8,4.3,0.1,0,0
50.8,d_19980601,43.6,28.7,9,3.9,0,0,5.6,1,0,0,0
33.6,d_19980701,63.9,48.5,18.8,5.4,0.6,0,2.5,0.5,0,0,0
41.4,d_19980801,48.5,30.4,8.9,3.5,0.7,0,10.2,3.1,0.1,0,0
44.3,d_19980901,49.9,40.7,24.7,15.1,6,0,5.9,1.1,0,0,0
38.2,d_19981001,38.7,27.9,12.8,6.1,2.1,0,23.2,11.8,2.3,0.7,0.1
38.6,d_19981101,36.5,26.4,13,7.1,2.4,0,24.8,12.2,2.2,0.7,0
37.9,d_19981201,41.5,33.4,19.6,13.5,6.7,0,20.6,9.4,2.2,0.9,0
30.4,d_19990101,36.2,25.8,13.3,7.1,2.5,0,33.1,20.8,4.5,1.4,0.1
28.6,d_19990201,30.4,21.5,9.5,4.6,1.3,0,40.8,30.1,9.4,3,0.6
27.6,d_19990301,14,5.7,1.4,0.3,0,0,58.4,48.5,28.4,13.7,3.4
28.3,d_19990401,9.1,3.8,0,0,0,0,62.7,54,34.9,18.5,4.2
36.4,d_19990501,10.3,2.3,0,0,0,0,53.3,42.9,27.1,13.7,3.3
30.5,d_19990601,0,0,0,0,0,0,69.5,45.3,19.9,12.8,5.8
56.4,d_19990701,2,0.2,0,0,0,0,41.5,21.8,8.2,2.4,0.2
55.4,d_19990801,17.7,5.8,0.6,0.1,0,0,27,14.5,3.7,1.1,0.1
42.4,d_19990901,37.2,20.2,3.3,0.4,0.1,0,20.6,10.8,3.5,1.2,0
40,d_19991001,48.4,31.7,7.6,1.5,0,0,11.6,6,0.3,0,0
38.9,d_19991101,50.3,33.6,6.7,1.3,0,0,10.8,5.8,0.1,0,0
27.1,d_19991201,66.1,54.3,24,7.4,0.5,0,6.8,3.3,0.2,0,0
22.1,d_20000101,73,59.4,24.4,9.3,1.1,0,4.9,1.9,0,0,0
15,d_20000201,81.7,71.3,40.5,19.2,2.9,0,3.2,1.5,0,0,0
16.2,d_20000301,81,71.4,51.9,34.2,16.4,0,2.8,1.6,0.1,0,0
19.4,d_20000401,78.8,68.8,53.1,40.7,24,0,2,0.2,0,0,0
19.8,d_20000501,80.2,62.4,35.8,27.2,19.1,0,0.2,0,0,0,0
50.7,d_20000601,39.8,20.9,4.2,1,0,0,9.5,4.2,0.6,0,0
43.8,d_20000701,47.8,29.9,6.2,1.2,0,0,8.3,3.5,1,0.1,0
40.9,d_20000801,53.4,34.8,10,3.5,0.3,0,5.6,2.5,0.3,0,0
33.9,d_20000901,64.2,47.2,16.6,7.1,1.1,0,2,0.4,0,0,0
